semeval_id,sentiment_num,sentiment_orig,source,text,tweet_id
98698262,1,positive,Semeval-train,Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace.  http://t.co/f0LKm17i,246776355558129664
35143403,-1,negative,Semeval-train,"Axl Rose needs to just give up. Now. Not later, not soon, not tomorrow. NOW!",261540587801563136
95521694,1,positive,Semeval-train,Shout out to my boy @JshapMMA who fights tomorrow night on the Las Vegas #rfa card. He's put in the work so I don't need to wish him luck.,264214825096314880
119035535,0,neutral,Semeval-train,"If you're on the Isle of Man next Thurs, I'll be talking about Safe House and signing books at Waterstones from 6.30pm. @WaterstonesIoM",243725520724967424
624790220,0,neutral,Semeval-train,PBR &amp; @mokbpresents bring you Jim White at the @Do317 Lounge on October 23rd at 7 pm! http://t.co/7x8OfC56,259724822978904064
38781991,1,positive,Semeval-train,Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!,263610234029879296
195836839,-1,negative,Semeval-train,I wonder what Cortese is thinking after watching that 1st half of total wank? As for Boruc you are a disgrace and a complete TWAT. #saintsfc,262582875520643072
116079056,0,neutral,Semeval-train,"July 28th
National Milk Chocolate Day.
You might say milk chocolate is the star of the chocolate (cont) http://t.co/GEBoG3Gl",229228895621242880
568399773,0,neutral,Semeval-train,"On Sunday November 4th Olympus experts will be on hand at the Currys store in Cambridge.

From 10:30am until... http://t.co/skD7NlOY",261455260277678080
175959942,1,positive,Semeval-train,"Happy Valentines Day &lt;3... only if you live in Brazil, otherwise its just another irritating Monday.",212393879876534272
510441175,1,positive,Semeval-train,@Real_Liam_Payne Saturday I buy my ticket for the #TMHTOUR in Belgium! I'm so happy!!!!,264096361081884672
274713038,1,positive,Semeval-train,"This goes way too fast :O Its been already a year that I saw Avril Lavigne in concert &lt;3 October 25 2011, one of the best day of my life :D",261430691764506624
11096152,0,neutral,Semeval-train,Harry Redknapp is set to hold talks over the Blackburn job on Tuesday as he prepares for a return to management (Mail),263171128149815296
393771920,0,neutral,Semeval-train,@SupremeJuice_ go to the bell game tomorrow I'll take you for. A littlle whippa,264252471612932096
122432507,0,neutral,Semeval-train,"So many choices of gigs this saturday night. The IBB at the Rugby club (which one, there are two up Twmpath?) and... http://t.co/sGKzLaEh",263947715766005760
340742345,-1,negative,Semeval-train,"""How many continents was The Challenge filmed on?"" ""21?"" okay, what did you fail 2nd grade?",261279987494166528
440921948,1,positive,Semeval-train,@TimOcchipinti Were going to be at Boys and Girls Club to clean tomorrow at 10am. They told us to bring boots and gloves. All are welcome.,264145074210889728
467855280,0,neutral,Semeval-train,"Last hectic day in office b4 3 weeks in ASIA. 1st to IFEAT in Singapore. Then Taiwan, HK, CHINA.Then 3 wks of jet lag!Gets to me every time!",263973153271865344
197837325,1,positive,Semeval-train,David Letterman had an interesting show on Monday. He is located in New York City. Because of the hurricane he... http://t.co/Rt5ORbLK,263651843727585280
407070993,0,neutral,Semeval-train,Anonymous asked: Just realized while watchin fri-end that the youtube account that uploaded the video is... http://t.co/ljUqkCaG,264071379333287936
515983227,-1,negative,Semeval-train,I've been on TV a few times now. Still waiting for the call from ITV about Dancing On Ice though. Starting to think I may be TOO famous.,261186156023144448
567009037,0,neutral,Semeval-train,"Slap Shot: Nash, Back From Injury, Skates for Davos: Rick Nash of the New York Rangers returned to action in Switzerland on Tuesday.",255746035350130688
146202708,1,positive,Semeval-train,"@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL",263504385475231744
40975097,-1,negative,Semeval-train,@jenscibs they canceled the Frankie date that was supposed to be tomorrow.  So now everyone is going to the rescheduled show in South Bend.,264041945029033984
191802096,0,neutral,Semeval-train,"I've got 2 tickets to see Leonard Cohen in Rosemont, IL on November 23 that I can't use. Anyone interested? Face value is about $300.",263014553376419840
321128818,1,positive,Semeval-train,"""Kendrick Perkins led the league for the 4th year in a row in SPM (Scowls per minute)"" literally laughed out loud",254805712297943040
222378487,0,neutral,Semeval-train,"My #MUFC XI for Super Sunday: De Gea, Rafa, Rio, Evans, Evra, Clevz, Nani, Young, Roo, Chicha, RVP. What about you?",262484216678334464
427501529,1,positive,Semeval-train,Eli manning best 4th quarter QB in the game!,264047678986518528
234274491,0,neutral,Semeval-train,"I don't want a love like Jonny and June, I want a love like Blake and Miranda.",264200538864906240
274764708,-1,negative,Semeval-train,"Not sure what im going to be for halloween yet. Sun Shine is just too obvious, Larry Bird is the front runner as of right now.",261131735209758720
159068839,0,neutral,Semeval-train,"If Cundiff would've made the Field Goal Sunday, I could've been eatin' a free 6in sub at Subway for lunch!",255696814286729216
382033254,1,positive,Semeval-train,Me personally don't see Grammy playing AFL again still 28 but i think he'll turn to something else now. Best of luck with what may be next.,263212085226385408
84660127,-1,negative,Semeval-train,I feel do bad.. My boo Asia bday event maybe cancelled for this Sunday!... I was soooo looking forward to it,264143133313495040
101616998,0,neutral,Semeval-train,"Dirty Jim had to close that one out. If not, he may have started hearing comparisons to Cundiff in this town.",256609527783358464
137663720,0,neutral,Semeval-train,"I'm going to Bullet for My Valentine at O2 Academy Glasgow in Glasgow, United Kingdom - Mar 13 http://t.co/WRBbihnV",263622137858912256
559416098,0,neutral,Semeval-train,"It's Friday and the Soul Train is firmly parked in PRI for the Soul Show on the Radio, C'mon Perth get your requests in for the next hour :)",254268201641312256
278680615,0,neutral,Semeval-train,"Next Tuesday is D2's Chocolate Day! With Halloween right around the corner, this is sure to curb your candy craving: http://t.co/zfr3EylG",261566453730398208
344213233,1,positive,Semeval-train,Pretty good Thursday night with @juliecbirch! If only Rivers would stop sucking so bad! # @ Qualcomm Stadium http://t.co/opLRzq4a,264181656154435584
173908484,1,positive,Semeval-train,"""My Heart is Gold, my Twat is glass, c'mon baby can't ya see?"" Yes..a glass twat..better known as a ""womb with a view"" ;D LOL!",259825309275283456
20747392,1,positive,Semeval-train,I'm so good at gambling. I just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.,264256081998516224
17114749,0,neutral,Semeval-train,Who's on Google+? We want you to participate in a live Google+ Hangout with AnimalSense next Wed 10/24 at... http://t.co/6uI6vbeY,259037171091132416
15825389,1,positive,Semeval-train,Had a wonderful workshop on Thursday at SAG office with Carol Nadell of Selective Casting. She is such a... http://t.co/lMvxPhsh,259720938365542400
335630017,0,neutral,Semeval-train,Charles Dickens may just have been me in another life. #thisisme http://t.co/Jb70qAyi,260624498787762176
896479644,1,positive,Semeval-train,Going to Buffalo Wild Wings tomorrow with my life long friend Israel and my brother.. That's what I call a good night. #KnicksNation,264175859634679808
30348942,1,positive,Semeval-train,7:15pm tomorrow night I have a date with Denzel! #Flight I can't wait!,264178691364495360
444713321,1,positive,Semeval-train,Apple CEO apologizes for error-ridden new map app - Apple CEO Tim Cook apologized Friday for the company&amp;#039;s erro... http://t.co/BjbXiPIq,251751315477258240
51291182,1,positive,Semeval-train,New Die Hard movie coming out Feb 14.. Looks like Bruce Willis is going to be my Valentines date:o),264045439119134720
145415756,1,positive,Semeval-train,"I liked a @YouTube video http://t.co/HD89je4i Anonymous - Remember, Remember the 5th of November",263968608470843392
226681200,1,positive,Semeval-train,"Hello man in pointy, multicoloured, snake skin cowboy boots, a suit and Axl Rose's hair, you've made my Friday heart even happier.",261731552520724480
766415527,0,neutral,Semeval-train,REAL America will stand up for itself on Tuesday and make it count. Mitt is ready to lead us out of our Jimmy Carter funk we're in,264164039842742272
37758687,0,neutral,Semeval-train,@LanceFischel5 Dana asked when Chael started his job with FOX and Chael response was Oct 1st on FUEL TV,263459950930567168
256743609,0,neutral,Semeval-train,"Hmm, I think I am living the movie Ground Hog Day, Grandma Jan and Isaac are back again this weekend",226499790366720000
546244454,1,positive,Semeval-train,"Me; 'ill bring your birthday card in on Friday'
Kane; 'aw really? It's the thought that counts I'd prefer a tv'
Twat",260867954479083520
17697584,0,neutral,Semeval-train,NFL News: New York Giants: Game-by-Game Predictions for the 2nd Half of the Season http://t.co/athFE77c #Football #NFL #NFCEast,262815040963493888
39872392,1,positive,Semeval-train,Gotta go see Flight tomorrow Denzel is the greatest actor ever,264184542305345536
18751577,-1,negative,Semeval-train,"@yvettenbrown Damn, I just got Cougar Town cupcakes and was going to bring them tomorrow to share. I *shouldn't* eat all 12 alone...",258662254441009152
277852448,-1,negative,Semeval-train,Kobe in the 4th is like Eli Manning. #Beware,263507092227383296
210045549,0,neutral,Semeval-train,Wednesday and Thursdays will be a struggle at work once the Champions League resumes *GMT +1*,263995720112160768
25003901,0,neutral,Semeval-train,Also need to be at least accredated in ACT or REBT before the end of 4th yr.,263893912748425216
17918823,0,neutral,Semeval-train,"Played Dishonored (360), Darksiders 2 (360) and Mass Effect 3 (360) in the last 24 hours. http://t.co/sJGYXZsG",264165424617365504
336182456,-1,negative,Semeval-train,"Scariest man alive. Kendrick Perkins is close 2nd ""@jemelehill Ray Lewis is probably the only human being ever not born with an indoor voice",250063565451579392
14198175,1,positive,Semeval-train,"@popshifter @YouTube Just whip it baby, whip it all night (welcome to Soul Train fandom; may you never leave)",254355714397597696
366888586,0,neutral,Semeval-train,Chargers may go 8-8 but that will make playoffs in AFC... NFC teams must win 10 games! Fact! @MikeHillESPN @mortreport @Edwerderespn @PTI,264200988636880896
212186578,0,neutral,Semeval-train,"Late Halloween party next saturday &amp; going as Thriller Michael Jackson, is it to controversial to hold a baby doll too?",264082861076914176
248771260,1,positive,Semeval-train,@No1LikeMe_NAC lol I'll be able to do it Saturday.. Or Friday night after the Greek show,264249464389238784
151152680,1,positive,Semeval-train,hahahaha spanish people and Nadal's box all smiling after the break in the 5th set HAHAHAHAHAHA #rewatchingAOfinal,259010331379118080
487277064,1,positive,Semeval-train,"@rinithyme He'll be the Eli Manning of the NBA,they r both 2 of the best 4th quarter players in their sports #Closer #KillerInstinct #Splapa",264034436419555328
434476354,1,positive,Semeval-train,If the Steelers play as good as they did Sunday I say keep the Bee uniforms on all the way to the Superbowl #steelers,263432103436365824
861687991,0,neutral,Semeval-train,"Harry Redknapp is being heavily linked with the position as Blackburn manager today. However, QPR may have begun courting him already...",263194127913607168
43351694,1,positive,Semeval-train,Procrastinating. I need to get ready for the 6th district Chicago Police Rally Against Violence. Chi-town cheer will be performing. King dr.,232867712064442368
88483087,-1,negative,Semeval-train,"""Will you have lunch with me tomorrow night?""-random hoe that's hitting on Castle ""NOOOOOOOOO""-Beckett",251703255044857856
71960817,1,positive,Semeval-train,@nickjonas Happy 20TH Birthday Nick J! Hope it's one of the best! You've accomplished so much already... And so much more to come. LOVE YOU!,247347708900286464
230863863,-1,negative,Semeval-train,Work almost over with then these negros won't see my face till Monday night!,259528581938544640
31475321,1,positive,Semeval-train,I'll be doing the Senior Bowl fun run with my niece next Saturday,262268094586703872
